ALAND,AWATER,GEOID,INTPTLAT,INTPTLON,NAME,NAMELSAD,STATEFP,ag_2015,ag_2016,ag_2017,ag_2018,ag_2019,ag_2020,ag_2021,ag_2022,ag_2023,ag_2024,dev_2023,forest_2023,grass_2023,land_2015,land_2016,land_2017,land_2018,land_2019,land_2020,land_2021,land_2022,land_2023,land_2024
6248078944,13204318,31089,+42.4592867,-098.7847662,Holt,Holt County,31,1480124547.7763815,1478182389.1237893,1477109379.8495944,1468078368.208125,1464228257.0511556,1460066910.6478424,1457095001.0772247,1454914661.2485769,1451942253.808908,1445724032.6182342,171019156.5158131,72921251.97487195,4020740774.135766,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617,6261252352.54617
1867796137,882994,31091,+41.9203170,-101.1173240,Hooker,Hooker County,31,8787197.169450108,8932488.130814854,9190686.89875919,9387222.962724034,10317554.11134464,10707236.024552647,10866383.49971134,10947995.105119055,10495598.50283586,10116476.32845842,17587927.571273744,8436552.474819526,1809363541.96129,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078,1868692103.1671078
1474578450,16199402,31093,+41.2168513,-098.5133417,Howard,Howard County,31,675387942.01068,677661234.7766712,678243149.4310229,677558411.248837,677584892.2042402,677505335.5239927,677798937.295346,679600809.1310377,678151205.1853329,676413154.0550839,70855330.84530365,15839037.993580777,656157384.228043,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359,1490794212.502359
974023330,1711433,31097,+40.3950099,-096.2653668,Johnson,Johnson County,31,570377477.0620219,573744588.7075843,574495224.5228921,577385217.2422755,579304964.1566054,580655320.7497183,580673885.7745576,581343992.0619593,582690632.4655377,583378944.5928082,51735811.862254426,54320502.472892486,280872359.18015856,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082,975724617.5036082
1337063541,274634,31099,+40.5091198,-098.9476019,Kearney,Kearney County,31,1089139658.6225903,1089503846.5991278,1089685578.8961859,1088913010.7227416,1089456911.548637,1090046150.9656506,1089371489.151144,1088945471.9189603,1087741146.186228,1086739118.8425045,75210088.28728338,534213.7767944336,156478557.71971193,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542,1337348006.0148542
2749531885,124672175,31101,+41.1942448,-101.6444493,Keith,Keith County,31,883097850.3954191,883754315.5997124,882943652.8324896,881737049.6869063,880984134.1831093,879824524.3431103,878674179.4985554,878930225.6365955,875441561.1296088,871432224.6275785,89723810.47862668,1435330.4504394531,1704752156.938386,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937,2874163928.4559937
2002257566,2192458,31103,+42.8754803,-099.7183514,Keya Paha,Keya Paha County,31,165475565.2910589,166209163.9829075,167813815.6805733,167618610.81014997,167497888.23989564,165068060.14204767,165259019.64002776,167272937.73421362,170101860.13619477,169840073.2932684,38906974.775648184,105605739.57249016,1491278641.791567,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961,2004414602.562961
2465269087,1448446,31105,+41.1992736,-103.7031528,Kimball,Kimball County,31,1101528868.9160607,1099505644.9501579,1092113884.5353093,1088866782.0896354,1084285380.3239617,1072861573.5767831,1069320749.2328959,1059606406.867936,1057428326.9919114,1048067164.879736,67649790.07731144,463662.4170312021,1331553211.5359118,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643,2466712141.1706643
2870856403,81009708,31107,+42.6344045,-097.8913492,Knox,Knox County,31,1215503408.5444083,1217622086.5395744,1217273546.0455348,1215151053.3226278,1214576599.1209695,1212435114.4974573,1209111283.5318825,1207118311.0395293,1205968418.248835,1206383377.2383533,116464301.62802039,185145541.50149453,1285478643.4186554,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326,2951900016.5679326
2169287528,22832516,31109,+40.7835474,-096.6886584,Lancaster,Lancaster County,31,1288653307.5564415,1287528314.6945324,1283388598.2238185,1284498422.4457986,1281695222.681547,1279547630.1615233,1275477670.7393875,1270249939.8967066,1266679609.9821107,1262523615.8426108,399600838.34320706,79071634.85399625,405137634.2335818,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515,2192131172.444515
1478003937,1203586,31113,+41.5421555,-100.4436647,Logan,Logan County,31,166952880.10610282,168290917.7643696,167872261.93630564,167291193.35128367,166991715.40835154,166009916.1220253,164757725.190934,164696170.1781178,164286649.13120428,163169677.6564506,19088992.46292725,1665509.1912841797,1233601678.0973246,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294,1479224922.8380294
1459513671,19565477,31115,+41.9031834,-099.5098521,Loup,Loup County,31,74664258.84233901,74816374.95067641,74889408.18578383,74527752.62649405,74254125.19412914,73397823.49661434,72526323.11674613,72613558.30480263,72579371.79100868,72388299.7802665,21158164.52514194,3626486.671134201,1323651609.0963995,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416,1479089282.6109416
2224733580,2680669,31117,+41.6484137,-101.1208507,McPherson,McPherson County,31,57588563.68059298,57690103.367726766,58413845.21495577,57584412.90671243,58073304.38851127,57542247.959850356,56762391.76229176,56804327.995414466,54888321.157340735,54814252.03147404,18962925.442762904,1341725.3294067383,2117003074.313379,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041,2227437135.705041
1258350334,28301118,31121,+41.1697896,-098.0310573,Merrick,Merrick County,31,857336329.9559783,857507929.370065,856766211.8478072,855834369.8946524,856317941.0150019,856693474.2036494,855600706.5468776,857724835.2816367,860931559.1783283,855374487.3559836,76590488.97769226,2439354.7958122706,226912120.44865534,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682,1286661519.792682
3687721339,15601312,31123,+41.7322039,-102.9905936,Morrill,Morrill County,31,692800110.411047,689576451.9109529,687123236.2157127,684790147.003223,680750783.3362918,678035247.9895898,676560308.8788333,677442251.0815523,674484609.0569841,665693888.5697528,87939518.06259525,12944552.051387055,2770251096.153373,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906,3703324703.1924906
1143826229,17085959,31125,+41.4023855,-097.9914083,Nance,Nance County,31,612077988.0721217,613813590.9477515,614590006.4579921,614760837.6025482,616468762.4208854,616934326.7400239,617078193.3658901,621379726.4044378,626276853.8947265,624174978.2169317,48759538.18417992,26005759.193537936,372376189.5837277,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223,1160889798.7552223
1055100620,5769942,31127,+40.3873891,-095.8527214,Nemaha,Nemaha County,31,873072151.7821357,873704374.0651286,873529935.7240793,872449866.5803069,864231499.7448164,872954027.2220567,872586480.6294252,872201261.0430562,872117688.5786918,871756754.0800861,60170414.35077693,65763642.38818287,29180046.806188967,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393,1060862066.0610393
1489645187,1718484,31129,+40.1764918,-098.0468422,Nuckolls,Nuckolls County,31,900203391.0967715,901119428.8370795,902908649.5731951,903070620.4894594,905382582.5516852,908191446.4007686,909087181.3753334,912220403.8750693,920336393.6528414,918192936.8792632,76000480.82328384,33878694.47699812,449663235.84897625,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167,1491375984.1424167
1594561657,8689334,31131,+40.6379916,-096.1310274,Otoe,Otoe County,31,1302310114.4432342,1302264886.0026124,1301202532.193953,1301289000.8284402,1298580926.8670478,1301797555.913433,1302143136.3418062,1301913193.5383012,1301940938.956278,1300792859.40082,108611061.2548895,67444623.27121055,92587511.18272346,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337,1603238680.8071337
1116478182,4852361,31133,+40.1378496,-096.2452254,Pawnee,Pawnee County,31,608710602.6744272,612458292.0758706,614200427.5930122,619338280.5472671,622585258.3193799,626749638.5652977,629542628.8916928,633161503.9789823,634918102.4196669,637094804.4640539,53340857.65636896,76344578.40868016,348718641.75623465,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275,1121349356.3189275
2287828025,2840176,31135,+40.8576462,-101.6274676,Perkins,Perkins County,31,1761169059.709529,1764449885.0374827,1766651156.5676954,1765815038.2559328,1766352461.561835,1766489959.4391665,1765187240.210547,1770524520.842157,1769356686.3833334,1759975017.745341,88314418.87827225,127097.7719116211,429987447.3486104,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743,2290653022.9838743
1398048574,1646533,31137,+40.5163647,-099.4065568,Phelps,Phelps County,31,1121441300.0444236,1121596957.824978,1121633036.9406593,1121352502.8991575,1122796257.3793795,1123193590.982058,1122207848.42992,1120664259.7364335,1119472688.7365513,1118380289.5939114,80731858.47014447,202293.01544189453,168986535.5365866,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838,1399708998.6786838
1484707278,3481943,31139,+42.2714129,-097.6109917,Pierce,Pierce County,31,1142155816.566302,1143715144.928445,1142978388.707557,1141462154.3212807,1140200610.1648223,1140681885.2932458,1139866925.0255134,1141470216.2915962,1143210685.7181275,1141727787.3658755,82140971.8034333,10926988.53260546,236756799.82176536,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267,1488158904.7560267
1745910544,27167484,31141,+41.5768655,-097.5134673,Platte,Platte County,31,1402463366.335517,1402709127.4324331,1402294485.3262787,1401781423.607964,1400933090.3475878,1402059067.0496848,1400724694.651954,1399560126.2893305,1397430908.8296843,1396199156.439682,129452495.03002328,11616885.055875652,162403155.19177845,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742,1773053018.3896742
1135309851,5947393,31143,+41.1879253,-097.5706627,Polk,Polk County,31,908542165.6602905,908594214.1846025,908414251.0411,908187347.0791743,908334367.4514233,908559457.2275107,907355372.8731153,907005559.6350958,907278973.4302533,905962227.8083237,61611670.70495701,10100787.291139372,140473922.73205256,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763,1141252474.0351763
1857036462,2591016,31145,+40.1694196,-100.4685764,Red Willow,Red Willow County,31,941192207.4937065,941600405.7971338,941852730.0227239,940429927.4465303,940272686.9030516,939012757.6643068,935996005.0494668,935266904.3537081,934766427.7050269,913799122.2874175,80749463.6603695,616386.1337392769,802508267.2562245,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387,1859637777.300387
1429261306,7077613,31147,+40.1237427,-095.7186026,Richardson,Richardson County,31,1166464070.9961112,1166669938.5999556,1166186700.2370086,1165710595.9394023,1161497297.4993834,1165059862.502325,1165014321.7653048,1164808334.972666,1164111706.2365863,1163019643.299885,76743048.80741948,104433124.01309025,54140035.39967232,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207,1436315981.4796207
2611466192,8807741,31149,+42.3947490,-099.4208512,Rock,Rock County,31,211357990.94576633,210688365.52236545,209576856.24581516,204553466.04477134,202617414.01237074,200872833.1404225,201258185.3591725,201966092.10760882,200792388.18735734,199107800.63257053,38237147.720703125,32591068.795151416,2071993380.539972,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225,2620267041.8498225
1486812299,5821039,31151,+40.5168024,-097.1317550,Saline,Saline County,31,1109730419.192493,1110753407.0495234,1110474584.6248128,1111680991.14335,1112363581.650103,1113309646.7217584,1113424519.094611,1114978963.860388,1116236286.7436202,1115674331.0186608,92993331.5929788,59014971.433229215,215271075.32468143,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665,1492643873.4405665
616811568,24272921,31153,+41.1150635,-096.1091254,Sarpy,Sarpy County,31,334126624.83479816,330535518.5686849,326327209.54713947,322883454.65651447,316951727.0605306,311242230.0938924,303653935.50038654,294456976.8140462,289384038.71474206,286174303.74995935,230676257.02822036,33229413.4143581,35593430.261098824,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293,641088060.7542293
1943236717,24688496,31155,+41.2233856,-096.6420934,Saunders,Saunders County,31,1574638832.7310982,1576631127.3163445,1574321828.7051766,1575239687.7095406,1575928575.093249,1578254708.406452,1578051970.4482508,1577557786.7174351,1574231697.1041925,1571944247.8988082,137195249.67615968,59937747.33994645,146391616.5500821,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776,1967921168.6254776
1915079306,15397684,31157,+41.8503306,-103.7015494,Scotts Bluff,Scotts Bluff County,31,856165310.6707847,852027814.5282474,850755990.2758085,846615623.998957,846476857.2166098,843902401.0491139,845111993.7451752,845671768.7720597,845445636.9453788,838585850.961425,158626783.60326096,17068596.326579735,825003919.683193,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698,1930476384.8816698
1479995670,11542537,31159,+40.8719439,-097.1403830,Seward,Seward County,31,1079482946.577822,1080177949.7898037,1079499613.3664904,1079524707.1161177,1079249923.194331,1079539502.977821,1078690545.421006,1077132222.161739,1075106631.7948692,1074457014.8351445,98744897.57432982,51178053.892252125,252106221.85732657,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443,1491535767.1204443
6322057033,74718659,31161,+42.5122888,-102.3682795,Sheridan,Sheridan County,31,772172166.0470772,759469701.9552219,752493593.9223839,749364285.4786246,749495152.029362,741041065.6808926,734682022.1817247,729501113.9344617,723988424.9994981,727295426.8567843,99012993.23648779,132557995.59544773,5072035234.113699,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801,6396776872.461801
1465489231,15062146,31163,+41.2187425,-098.9728492,Sherman,Sherman County,31,513331826.7193204,514933096.79713273,514312356.3969252,513474220.063072,514302909.8198046,513330903.2850821,512460999.11951596,512053820.9060885,510983873.8347204,509947411.36130416,60151540.2350088,5211418.810910692,852501847.2171344,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433,1480567422.9529433
5352724893,1681023,31165,+42.4706681,-103.7321705,Sioux,Sioux County,31,251993073.86143544,248468636.93803576,246846903.1361408,245541127.7229301,244999408.7424772,240104875.68500766,240324223.62875745,240727109.62301245,240948077.18798256,238727230.0769093,90924185.05206685,108572265.01917581,4782618653.183083,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315,5354380653.138315
1107500701,8789497,31167,+41.9050454,-097.1771094,Stanton,Stanton County,31,783390528.7356412,784505277.2158659,784103726.0506997,786928988.3175682,786114485.4221978,788431781.7439418,789598506.849843,793228221.8852719,795598636.9761885,797690353.8921969,57697265.16832899,17533364.418062337,216093753.93313998,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938,1116305317.2525938
1486153243,3025339,31169,+40.1738446,-097.5962626,Thayer,Thayer County,31,1072585593.2634591,1074481115.214662,1075388877.559787,1078376542.2343109,1080287385.5187237,1081246510.922153,1081308194.1708994,1081383308.2522945,1082659670.6748626,1081807115.031951,82547619.7668682,35299692.055380195,278629540.83393633,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729,1489178983.0117729
1846403705,2028433,31171,+41.8557296,-100.5247028,Thomas,Thomas County,31,9870200.505772013,9788911.050999064,9871989.934666056,9877732.656956095,10198434.0788883,10430405.39512413,10577638.02458544,10798706.701343253,19581365.079079542,11315107.176691752,21241282.77690956,25471412.462213494,1761815423.2769265,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913,1848413162.402913
1019377261,6458662,31173,+42.1540613,-096.5339428,Thurston,Thurston County,31,807536325.9394163,808550308.5356652,807663124.0630951,809025407.379371,809792162.5515206,811211784.9336894,810918637.8637466,811053906.4181441,810336441.2063957,809612048.5127032,53621345.25648625,82470480.45258646,58997484.00601593,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881,1025824967.7321881
1471402793,6076916,31175,+41.5640938,-098.9834841,Valley,Valley County,31,512891314.49557674,513342607.92876214,513684068.56351924,513775396.96137345,514631090.7538671,512773277.0188125,510813508.21374923,512416954.89699453,511822835.51120806,510699635.8984792,59006810.86340308,10581213.276435882,850457927.2883974,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034,1477443788.519034
1489017963,337241,31181,+40.1806461,-098.4985897,Webster,Webster County,31,736394799.5152212,742733161.5874931,744342020.0357281,743826929.5931479,744923423.3096534,746723377.5061147,746719181.4830613,746450030.5185344,746430815.3433492,746352554.611207,72865137.14635538,19387080.329085287,628349554.1046396,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942,1489365443.0973942
1489717865,1059454,31183,+41.9225747,-098.5208533,Wheeler,Wheeler County,31,298816234.16746926,300563133.5934551,300685133.5254397,300134069.460122,299354644.17265695,298624196.3212656,298838160.91176975,298757967.384217,298548614.22558665,296812967.3466397,26860930.114916265,2178628.7941513956,1057912144.7505654,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937,1490803062.2739937
1482793604,8595508,31185,+40.8730557,-097.5967418,York,York County,31,1287828543.750171,1288292205.8836362,1288502667.7698848,1288932849.772956,1289116828.3544066,1290169664.1051714,1290114824.891474,1288589100.6100976,1287904225.282115,1287196578.5906117,100249606.0601247,16580136.000692928,68425074.95589097,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125,1491369917.7429125
12770128155,242405502,32001,+39.5377097,-118.2641661,Churchill,Churchill County,32,196832846.4854509,196402276.21189132,199845118.7240828,201113455.38733748,201703020.94692814,199006679.52889118,198954738.85931996,198521028.07989383,205710837.46935916,199467941.01000857,123740366.52364744,604235608.430477,402982588.42980087,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193,13012517221.801193
20439281456,438411489,32003,+36.2142575,-115.0138120,Clark,Clark County,32,14810535.252935432,14784500.142489804,14110593.850356158,14095364.431166705,14748554.935531795,14382003.914915077,14527917.742988378,14803771.689030904,13795726.318608064,13048494.78300494,1273737794.0607777,891419253.0481455,1835596218.7588923,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816,20877671728.709816
1838170321,72317571,32005,+38.9051292,-119.6090191,Douglas,Douglas County,32,109020436.4031104,109612236.45517339,109156715.89959405,107962445.63250421,107764505.88848566,106818729.3217132,106044365.26026109,106360518.72640237,106309804.47181037,105436572.52316248,108218067.51102223,369932136.4476115,229672197.4794821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821,1910472971.556821
44468026648,85777240,32007,+41.1411327,-115.3514239,Elko,Elko County,32,484136328.0542826,496331783.6253204,503577929.42637616,502727278.4715706,504719378.3738569,485222657.789368,467375394.4865276,460743187.2871634,509436101.1663073,500622424.249614,292623459.05256623,2473906822.173347,9312168781.714268,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559,44553861872.55559
9277050043,18552010,32009,+37.7789658,-117.6323824,Esmeralda,Esmeralda County,32,34444498.97458592,34870385.87743614,35093057.55370567,35710056.513267845,36426578.35299168,37060018.15146676,37284840.69208506,37816314.285538495,40855987.16795798,39379644.14711818,21862209.739689127,510592233.07594234,2411367.9333496094,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395,9295620757.593395
10814958255,11082875,32011,+39.9777878,-116.2722082,Eureka,Eureka County,32,165581319.03993303,168506420.48490542,168018085.94646907,168355511.63747776,168908435.84633696,163794031.19834393,161628998.55395412,163867277.17527455,177270240.11525354,172538161.9729885,72042817.56999418,1324077114.7920191,1698412031.409005,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865,10825999253.047865
24969533292,44196978,32013,+41.4079136,-118.1275915,Humboldt,Humboldt County,32,479572185.7649326,510536414.9678958,517419215.2154563,507902041.97764176,510945334.1394774,491203208.297656,486772645.0259361,486139198.9982446,506879311.67791057,498995979.3903969,195443168.8819774,265985071.5205552,5222762317.783634,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143,25013695760.75143
14219341092,76104322,32015,+39.9002105,-117.0472398,Lander,Lander County,32,127947396.14687452,132701295.46026228,135509876.86045402,134993580.63068512,135824137.03098983,133613461.70296822,134218043.39443552,135846505.18617854,151806257.89933053,154700097.41008684,94770161.52290733,1372176345.667874,1554812771.042969,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734,14295420136.68734
5183173264,59602530,32019,+39.0222125,-119.1974246,Lyon,Lyon County,32,258132772.02123857,256535641.49505448,256134023.1054077,256017324.3421631,257104711.7145996,256023230.35290527,254150976.96649003,253755525.21490192,258082624.74902344,253038530.30181885,140515731.7500338,498983839.96771675,81137124.86009498,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722,5242774828.638722
9719815194,155746679,32021,+38.5166470,-118.4162794,Mineral,Mineral County,32,14723257.584230192,14098449.846254118,14299856.102966309,14625770.0211792,15176635.207702637,15147893.497924805,15297171.39990402,15326828.802527813,20045861.307250977,19331674.749267578,41117324.72852208,1233307077.4828274,29960168.731359147,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238,9875535833.257238
47090938910,43207981,32023,+37.9658636,-116.4590107,Nye,Nye County,32,89515257.26468098,92431290.55111897,91836298.84848225,90289931.80191243,90434118.57711995,88883492.37368977,87290907.73837483,87294670.06448567,99109143.2119466,97341780.77751392,313634931.8071275,6395623351.19503,363719935.02018106,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749,47134177639.18749
15634691950,79934815,32027,+40.4396390,-118.4094765,Pershing,Pershing County,32,201791851.52633798,200585269.34626824,204161675.4040731,204898773.03327063,205550061.7299618,204763021.68272632,204716730.6399134,200608659.5064233,199969050.26251507,196156351.14291993,106910632.54374446,218646328.46528012,1691323390.5290911,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902,15714598380.324902
683680817,1881020,32029,+39.4383853,-119.5246462,Storey,Storey County,32,546695.5326487822,537295.5259090648,549240.8634356331,540997.2642214308,528923.9549292471,515665.7551276712,494626.77337909775,483064.0574831496,464797.22956925933,459587.0276024912,25652267.51967462,55535690.49096992,28469006.516914397,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645,685561582.1650645
16320597789,620919233,32031,+40.7340150,-119.6622724,Washoe,Washoe County,32,49190215.07591098,46796591.10968784,44855134.58467707,46978175.863843255,46160191.63985046,44572395.95156394,46654681.9854248,49189319.97071772,45585594.43216744,42919849.686300844,505117166.893598,461048252.5084629,1619117310.7883582,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218,16941514094.696218
22985104184,54678877,32033,+39.4182344,-114.9006050,White Pine,White Pine County,32,183498533.41630358,186143609.57232928,187451565.41221398,186581638.49284837,188464129.05209985,187699025.28090844,183990779.17372134,182576532.13017386,215762216.03103888,205152569.70729333,125663847.67091355,6253531250.764161,214338156.85912728,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135,23039711233.816135
374672862,32584237,32510,+39.1530600,-119.7473792,Carson City,Carson City,32,3625082.840942383,3715688.9857177734,3692672.1455688477,3581880.2173461914,3542831.643737793,3496140.2954711914,3344865.7747192383,3254274.90045166,3135023.1923217773,3096789.059325454,56521754.708629176,100643482.0495208,14604548.658622233,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647,407259192.79365647
